Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,90194,2013,02,12,25.9,1,Y
IDCJAC0010,90194,2013,02,13,31.9,1,Y
IDCJAC0010,90194,2013,02,14,33.7,1,Y
IDCJAC0010,90194,2013,02,15,36.3,1,Y
IDCJAC0010,90194,2013,02,16,36.2,1,Y
IDCJAC0010,90194,2013,02,17,37.8,1,Y
IDCJAC0010,90194,2013,02,18,40.3,1,Y
IDCJAC0010,90194,2013,02,19,23.4,1,Y
IDCJAC0010,90194,2013,02,20,24.5,1,Y
IDCJAC0010,90194,2013,02,21,25.6,1,Y
IDCJAC0010,90194,2013,02,22,33.8,1,Y
IDCJAC0010,90194,2013,02,23,35.5,1,Y
IDCJAC0010,90194,2013,02,24,35.8,1,Y
IDCJAC0010,90194,2013,02,25,25.9,1,Y
IDCJAC0010,90194,2013,02,26,30.5,1,Y
IDCJAC0010,90194,2013,02,27,21.2,1,Y
IDCJAC0010,90194,2013,02,28,20.9,1,Y
IDCJAC0010,90194,2013,03,01,24.8,1,Y
IDCJAC0010,90194,2013,03,02,28.0,1,Y
IDCJAC0010,90194,2013,03,03,32.6,1,Y
IDCJAC0010,90194,2013,03,04,35.1,1,Y
IDCJAC0010,90194,2013,03,05,36.0,1,Y
IDCJAC0010,90194,2013,03,06,36.9,1,Y
IDCJAC0010,90194,2013,03,07,33.5,1,Y
IDCJAC0010,90194,2013,03,08,37.8,1,Y
IDCJAC0010,90194,2013,03,09,35.2,1,Y
IDCJAC0010,90194,2013,03,10,31.2,1,Y
IDCJAC0010,90194,2013,03,11,39.1,1,Y
IDCJAC0010,90194,2013,03,12,39.6,1,Y
IDCJAC0010,90194,2013,03,13,22.6,1,Y
IDCJAC0010,90194,2013,03,14,23.0,1,Y
IDCJAC0010,90194,2013,03,15,23.9,1,Y
IDCJAC0010,90194,2013,03,16,20.4,1,Y
IDCJAC0010,90194,2013,03,17,17.1,1,Y
IDCJAC0010,90194,2013,03,18,20.2,1,Y
IDCJAC0010,90194,2013,03,19,25.8,1,Y
IDCJAC0010,90194,2013,03,20,30.1,1,Y
IDCJAC0010,90194,2013,03,21,21.8,1,Y
IDCJAC0010,90194,2013,03,22,17.9,1,Y
IDCJAC0010,90194,2013,03,23,23.1,1,Y
IDCJAC0010,90194,2013,03,24,20.9,1,Y
IDCJAC0010,90194,2013,03,25,21.6,1,Y
IDCJAC0010,90194,2013,03,26,32.6,1,Y
IDCJAC0010,90194,2013,03,27,30.4,1,Y
IDCJAC0010,90194,2013,03,28,17.3,1,Y
IDCJAC0010,90194,2013,03,29,20.2,1,Y
IDCJAC0010,90194,2013,03,30,19.2,1,Y
IDCJAC0010,90194,2013,03,31,18.0,1,Y
IDCJAC0010,90194,2013,04,01,20.4,1,Y
IDCJAC0010,90194,2013,04,02,19.2,1,Y
IDCJAC0010,90194,2013,04,03,18.9,1,Y
IDCJAC0010,90194,2013,04,04,20.2,1,Y
IDCJAC0010,90194,2013,04,05,24.8,1,Y
IDCJAC0010,90194,2013,04,06,30.4,1,Y
IDCJAC0010,90194,2013,04,07,22.7,1,Y
IDCJAC0010,90194,2013,04,08,21.7,1,Y
IDCJAC0010,90194,2013,04,09,23.8,1,Y
IDCJAC0010,90194,2013,04,10,25.4,1,Y
IDCJAC0010,90194,2013,04,11,20.2,1,Y
IDCJAC0010,90194,2013,04,12,28.8,1,Y
IDCJAC0010,90194,2013,04,13,21.0,1,Y
IDCJAC0010,90194,2013,04,14,19.2,1,Y
IDCJAC0010,90194,2013,04,15,18.3,1,Y
IDCJAC0010,90194,2013,04,16,17.6,1,Y
IDCJAC0010,90194,2013,04,17,19.4,1,Y
IDCJAC0010,90194,2013,04,18,18.5,1,Y
IDCJAC0010,90194,2013,04,19,16.7,1,Y
IDCJAC0010,90194,2013,04,20,20.1,1,Y
IDCJAC0010,90194,2013,04,21,17.8,1,Y
IDCJAC0010,90194,2013,04,22,20.0,1,Y
IDCJAC0010,90194,2013,04,23,16.5,1,Y
IDCJAC0010,90194,2013,04,24,17.8,1,Y
IDCJAC0010,90194,2013,04,25,19.0,1,Y
IDCJAC0010,90194,2013,04,26,21.3,1,Y
IDCJAC0010,90194,2013,04,27,26.8,1,Y
IDCJAC0010,90194,2013,04,28,17.3,1,Y
IDCJAC0010,90194,2013,04,29,17.2,1,Y
IDCJAC0010,90194,2013,04,30,18.4,1,Y
IDCJAC0010,90194,2013,05,01,17.1,1,Y
IDCJAC0010,90194,2013,05,02,18.0,1,Y
IDCJAC0010,90194,2013,05,03,19.7,1,Y
IDCJAC0010,90194,2013,05,04,14.7,1,Y
IDCJAC0010,90194,2013,05,05,16.1,1,Y
IDCJAC0010,90194,2013,05,06,15.5,1,Y
IDCJAC0010,90194,2013,05,07,22.6,1,Y
IDCJAC0010,90194,2013,05,08,25.4,1,Y
IDCJAC0010,90194,2013,05,09,27.9,1,Y
IDCJAC0010,90194,2013,05,10,26.1,1,Y
IDCJAC0010,90194,2013,05,11,25.5,1,Y
IDCJAC0010,90194,2013,05,12,18.1,1,Y
IDCJAC0010,90194,2013,05,13,13.7,1,Y
IDCJAC0010,90194,2013,05,14,13.7,1,Y
IDCJAC0010,90194,2013,05,15,13.9,1,Y
IDCJAC0010,90194,2013,05,16,16.0,1,Y
IDCJAC0010,90194,2013,05,17,14.5,1,Y
IDCJAC0010,90194,2013,05,18,14.7,1,Y
IDCJAC0010,90194,2013,05,19,16.7,1,Y
IDCJAC0010,90194,2013,05,20,16.2,1,Y
IDCJAC0010,90194,2013,05,21,13.7,1,Y
IDCJAC0010,90194,2013,05,22,14.0,1,Y
IDCJAC0010,90194,2013,05,23,16.6,1,Y
IDCJAC0010,90194,2013,05,24,15.7,1,Y
IDCJAC0010,90194,2013,05,25,16.7,1,Y
IDCJAC0010,90194,2013,05,26,16.0,1,Y
IDCJAC0010,90194,2013,05,27,15.3,1,Y
IDCJAC0010,90194,2013,05,28,15.3,1,Y
IDCJAC0010,90194,2013,05,29,16.3,1,Y
IDCJAC0010,90194,2013,05,30,18.9,1,Y
IDCJAC0010,90194,2013,05,31,14.9,1,Y
IDCJAC0010,90194,2013,06,01,16.3,1,Y
IDCJAC0010,90194,2013,06,02,14.7,1,Y
IDCJAC0010,90194,2013,06,03,14.9,1,Y
IDCJAC0010,90194,2013,06,04,15.0,1,Y
IDCJAC0010,90194,2013,06,05,12.7,1,Y
IDCJAC0010,90194,2013,06,06,15.0,1,Y
IDCJAC0010,90194,2013,06,07,13.9,1,Y
IDCJAC0010,90194,2013,06,08,13.2,1,Y
IDCJAC0010,90194,2013,06,09,15.2,1,Y
IDCJAC0010,90194,2013,06,10,17.0,1,Y
IDCJAC0010,90194,2013,06,11,16.1,1,Y
IDCJAC0010,90194,2013,06,12,13.6,1,Y
IDCJAC0010,90194,2013,06,13,14.2,1,Y
IDCJAC0010,90194,2013,06,14,13.1,1,Y
IDCJAC0010,90194,2013,06,15,13.9,1,Y
IDCJAC0010,90194,2013,06,16,13.2,1,Y
IDCJAC0010,90194,2013,06,17,13.0,1,Y
IDCJAC0010,90194,2013,06,18,15.5,1,Y
IDCJAC0010,90194,2013,06,19,14.5,1,Y
IDCJAC0010,90194,2013,06,20,13.2,1,Y
IDCJAC0010,90194,2013,06,21,14.4,1,Y
IDCJAC0010,90194,2013,06,22,12.6,1,Y
IDCJAC0010,90194,2013,06,23,14.4,1,Y
IDCJAC0010,90194,2013,06,24,14.6,1,Y
IDCJAC0010,90194,2013,06,25,15.7,1,Y
IDCJAC0010,90194,2013,06,26,15.1,1,Y
IDCJAC0010,90194,2013,06,27,14.8,1,Y
IDCJAC0010,90194,2013,06,28,14.6,1,Y
IDCJAC0010,90194,2013,06,29,15.1,1,Y
IDCJAC0010,90194,2013,06,30,15.9,1,Y
IDCJAC0010,90194,2013,07,01,16.6,1,Y
IDCJAC0010,90194,2013,07,02,16.7,1,Y
IDCJAC0010,90194,2013,07,03,16.2,1,Y
IDCJAC0010,90194,2013,07,04,12.4,1,Y
IDCJAC0010,90194,2013,07,05,12.5,1,Y
IDCJAC0010,90194,2013,07,06,13.9,1,Y
IDCJAC0010,90194,2013,07,07,12.8,1,Y
IDCJAC0010,90194,2013,07,08,13.9,1,Y
IDCJAC0010,90194,2013,07,09,13.1,1,Y
IDCJAC0010,90194,2013,07,10,12.9,1,Y
IDCJAC0010,90194,2013,07,11,14.6,1,Y
IDCJAC0010,90194,2013,07,12,14.0,1,Y
IDCJAC0010,90194,2013,07,13,14.7,1,Y
IDCJAC0010,90194,2013,07,14,16.5,1,Y
IDCJAC0010,90194,2013,07,15,16.2,1,Y
IDCJAC0010,90194,2013,07,16,15.1,1,Y
IDCJAC0010,90194,2013,07,17,16.6,1,Y
IDCJAC0010,90194,2013,07,18,16.3,1,Y
IDCJAC0010,90194,2013,07,19,13.1,1,Y
IDCJAC0010,90194,2013,07,20,7.1,1,Y
IDCJAC0010,90194,2013,07,21,12.2,1,Y
IDCJAC0010,90194,2013,07,22,10.6,1,Y
IDCJAC0010,90194,2013,07,23,12.8,1,Y
IDCJAC0010,90194,2013,07,24,12.4,1,Y
IDCJAC0010,90194,2013,07,25,12.2,1,Y
IDCJAC0010,90194,2013,07,26,16.1,1,Y
IDCJAC0010,90194,2013,07,27,13.9,1,Y
IDCJAC0010,90194,2013,07,28,14.9,1,Y
IDCJAC0010,90194,2013,07,29,14.2,1,Y
IDCJAC0010,90194,2013,07,30,13.8,1,Y
IDCJAC0010,90194,2013,07,31,14.7,1,Y
IDCJAC0010,90194,2013,08,01,14.9,1,Y
IDCJAC0010,90194,2013,08,02,12.9,1,Y
IDCJAC0010,90194,2013,08,03,13.5,1,Y
IDCJAC0010,90194,2013,08,04,13.3,1,Y
IDCJAC0010,90194,2013,08,05,15.3,1,Y
IDCJAC0010,90194,2013,08,06,14.4,1,Y
IDCJAC0010,90194,2013,08,07,11.7,1,Y
IDCJAC0010,90194,2013,08,08,12.1,1,Y
IDCJAC0010,90194,2013,08,09,15.8,1,Y
IDCJAC0010,90194,2013,08,10,15.7,1,Y
IDCJAC0010,90194,2013,08,11,17.1,1,Y
IDCJAC0010,90194,2013,08,12,13.2,1,Y
IDCJAC0010,90194,2013,08,13,15.6,1,Y
IDCJAC0010,90194,2013,08,14,12.6,1,Y
IDCJAC0010,90194,2013,08,15,15.3,1,Y
IDCJAC0010,90194,2013,08,16,16.9,1,Y
IDCJAC0010,90194,2013,08,17,12.3,1,Y
IDCJAC0010,90194,2013,08,18,14.0,1,Y
IDCJAC0010,90194,2013,08,19,10.3,1,Y
IDCJAC0010,90194,2013,08,20,11.8,1,Y
IDCJAC0010,90194,2013,08,21,13.3,1,Y
IDCJAC0010,90194,2013,08,22,12.6,1,Y
IDCJAC0010,90194,2013,08,23,13.2,1,Y
IDCJAC0010,90194,2013,08,24,14.4,1,Y
IDCJAC0010,90194,2013,08,25,16.5,1,Y
IDCJAC0010,90194,2013,08,26,16.3,1,Y
IDCJAC0010,90194,2013,08,27,20.9,1,Y
IDCJAC0010,90194,2013,08,28,20.7,1,Y
IDCJAC0010,90194,2013,08,29,18.8,1,Y
IDCJAC0010,90194,2013,08,30,17.2,1,Y
IDCJAC0010,90194,2013,08,31,21.7,1,Y
IDCJAC0010,90194,2013,09,01,24.8,1,Y
IDCJAC0010,90194,2013,09,02,21.4,1,Y
IDCJAC0010,90194,2013,09,03,26.4,1,Y
IDCJAC0010,90194,2013,09,04,23.8,1,Y
IDCJAC0010,90194,2013,09,05,16.7,1,Y
IDCJAC0010,90194,2013,09,06,16.2,1,Y
IDCJAC0010,90194,2013,09,07,14.7,1,Y
IDCJAC0010,90194,2013,09,08,16.6,1,Y
IDCJAC0010,90194,2013,09,09,20.6,1,Y
IDCJAC0010,90194,2013,09,10,15.0,1,Y
IDCJAC0010,90194,2013,09,11,14.6,1,Y
IDCJAC0010,90194,2013,09,12,14.6,1,Y
IDCJAC0010,90194,2013,09,13,11.3,1,Y
IDCJAC0010,90194,2013,09,14,16.2,1,Y
IDCJAC0010,90194,2013,09,15,19.4,1,Y
IDCJAC0010,90194,2013,09,16,18.1,1,Y
IDCJAC0010,90194,2013,09,17,16.8,1,Y
IDCJAC0010,90194,2013,09,18,13.6,1,Y
IDCJAC0010,90194,2013,09,19,16.4,1,Y
IDCJAC0010,90194,2013,09,20,15.4,1,Y
IDCJAC0010,90194,2013,09,21,18.7,1,Y
IDCJAC0010,90194,2013,09,22,19.3,1,Y
IDCJAC0010,90194,2013,09,23,23.4,1,Y
IDCJAC0010,90194,2013,09,24,20.9,1,Y
IDCJAC0010,90194,2013,09,25,18.2,1,Y
IDCJAC0010,90194,2013,09,26,15.2,1,Y
IDCJAC0010,90194,2013,09,27,20.9,1,Y
IDCJAC0010,90194,2013,09,28,15.3,1,Y
IDCJAC0010,90194,2013,09,29,21.6,1,Y
IDCJAC0010,90194,2013,09,30,17.8,1,Y
IDCJAC0010,90194,2013,10,01,14.0,1,Y
IDCJAC0010,90194,2013,10,02,15.7,1,Y
IDCJAC0010,90194,2013,10,03,14.6,1,Y
IDCJAC0010,90194,2013,10,04,18.4,1,Y
IDCJAC0010,90194,2013,10,05,21.7,1,Y
IDCJAC0010,90194,2013,10,06,14.3,1,Y
IDCJAC0010,90194,2013,10,07,17.4,1,Y
IDCJAC0010,90194,2013,10,08,20.6,1,Y
IDCJAC0010,90194,2013,10,09,26.3,1,Y
IDCJAC0010,90194,2013,10,10,16.8,1,Y
IDCJAC0010,90194,2013,10,11,17.3,1,Y
IDCJAC0010,90194,2013,10,12,22.8,1,Y
IDCJAC0010,90194,2013,10,13,14.4,1,Y
IDCJAC0010,90194,2013,10,14,15.0,1,Y
IDCJAC0010,90194,2013,10,15,17.8,1,Y
IDCJAC0010,90194,2013,10,16,22.6,1,Y
IDCJAC0010,90194,2013,10,17,13.3,1,Y
IDCJAC0010,90194,2013,10,18,20.8,1,Y
IDCJAC0010,90194,2013,10,19,26.8,1,Y
IDCJAC0010,90194,2013,10,20,25.5,1,Y
IDCJAC0010,90194,2013,10,21,14.0,1,Y
IDCJAC0010,90194,2013,10,22,12.8,1,Y
IDCJAC0010,90194,2013,10,23,15.4,1,Y
IDCJAC0010,90194,2013,10,24,13.4,1,Y
IDCJAC0010,90194,2013,10,25,14.4,1,Y
IDCJAC0010,90194,2013,10,26,15.5,1,Y
IDCJAC0010,90194,2013,10,27,16.4,1,Y
IDCJAC0010,90194,2013,10,28,13.9,1,Y
IDCJAC0010,90194,2013,10,29,15.6,1,Y
IDCJAC0010,90194,2013,10,30,14.8,1,Y
IDCJAC0010,90194,2013,10,31,18.4,1,Y
IDCJAC0010,90194,2013,11,01,21.6,1,Y
IDCJAC0010,90194,2013,11,02,22.6,1,Y
IDCJAC0010,90194,2013,11,03,16.0,1,Y
IDCJAC0010,90194,2013,11,04,17.9,1,Y
IDCJAC0010,90194,2013,11,05,25.9,1,Y
IDCJAC0010,90194,2013,11,06,30.1,1,Y
IDCJAC0010,90194,2013,11,07,15.8,1,Y
IDCJAC0010,90194,2013,11,08,12.7,1,Y
IDCJAC0010,90194,2013,11,09,14.6,1,Y
IDCJAC0010,90194,2013,11,10,16.7,1,Y
IDCJAC0010,90194,2013,11,11,18.8,1,Y
IDCJAC0010,90194,2013,11,12,17.7,1,Y
IDCJAC0010,90194,2013,11,13,15.6,1,Y
IDCJAC0010,90194,2013,11,14,14.7,1,Y
IDCJAC0010,90194,2013,11,15,16.4,1,Y
IDCJAC0010,90194,2013,11,16,16.0,1,Y
IDCJAC0010,90194,2013,11,17,19.2,1,Y
IDCJAC0010,90194,2013,11,18,27.4,1,Y
IDCJAC0010,90194,2013,11,19,19.4,1,Y
IDCJAC0010,90194,2013,11,20,15.1,1,Y
IDCJAC0010,90194,2013,11,21,13.1,1,Y
IDCJAC0010,90194,2013,11,22,15.2,1,Y
IDCJAC0010,90194,2013,11,23,14.1,1,Y
IDCJAC0010,90194,2013,11,24,16.9,1,Y
IDCJAC0010,90194,2013,11,25,23.6,1,Y
IDCJAC0010,90194,2013,11,26,29.3,1,Y
IDCJAC0010,90194,2013,11,27,33.6,1,Y
IDCJAC0010,90194,2013,11,28,17.4,1,Y
IDCJAC0010,90194,2013,11,29,17.7,1,Y
IDCJAC0010,90194,2013,11,30,22.0,1,Y
IDCJAC0010,90194,2013,12,01,29.4,1,Y
IDCJAC0010,90194,2013,12,02,26.6,1,Y
IDCJAC0010,90194,2013,12,03,26.6,1,Y
IDCJAC0010,90194,2013,12,04,17.8,1,Y
IDCJAC0010,90194,2013,12,05,15.7,1,Y
IDCJAC0010,90194,2013,12,06,19.4,1,Y
IDCJAC0010,90194,2013,12,07,26.4,1,Y
IDCJAC0010,90194,2013,12,08,27.4,1,Y
IDCJAC0010,90194,2013,12,09,20.4,1,Y
IDCJAC0010,90194,2013,12,10,19.1,1,Y
IDCJAC0010,90194,2013,12,11,19.4,1,Y
IDCJAC0010,90194,2013,12,12,19.0,1,Y
IDCJAC0010,90194,2013,12,13,19.2,1,Y
IDCJAC0010,90194,2013,12,14,19.2,1,Y
IDCJAC0010,90194,2013,12,15,20.4,1,Y
IDCJAC0010,90194,2013,12,16,23.8,1,Y
IDCJAC0010,90194,2013,12,17,27.4,1,Y
IDCJAC0010,90194,2013,12,18,35.3,1,Y
IDCJAC0010,90194,2013,12,19,40.4,1,Y
IDCJAC0010,90194,2013,12,20,22.6,1,Y
IDCJAC0010,90194,2013,12,21,20.1,1,Y
IDCJAC0010,90194,2013,12,22,24.1,1,Y
IDCJAC0010,90194,2013,12,23,18.5,1,Y
IDCJAC0010,90194,2013,12,24,23.0,1,Y
IDCJAC0010,90194,2013,12,25,31.9,1,Y
IDCJAC0010,90194,2013,12,26,21.1,1,Y
IDCJAC0010,90194,2013,12,27,24.9,1,Y
IDCJAC0010,90194,2013,12,28,30.5,1,Y
IDCJAC0010,90194,2013,12,29,19.9,1,Y
IDCJAC0010,90194,2013,12,30,21.1,1,Y
IDCJAC0010,90194,2013,12,31,28.7,1,Y
IDCJAC0010,90194,2014,01,01,24.2,1,Y
IDCJAC0010,90194,2014,01,02,21.1,1,Y
IDCJAC0010,90194,2014,01,03,21.5,1,Y
IDCJAC0010,90194,2014,01,04,20.2,1,Y
IDCJAC0010,90194,2014,01,05,19.9,1,Y
IDCJAC0010,90194,2014,01,06,18.2,1,Y
IDCJAC0010,90194,2014,01,07,19.9,1,Y
IDCJAC0010,90194,2014,01,08,24.6,1,Y
IDCJAC0010,90194,2014,01,09,32.5,1,Y
IDCJAC0010,90194,2014,01,10,34.8,1,Y
IDCJAC0010,90194,2014,01,11,23.6,1,Y
IDCJAC0010,90194,2014,01,12,26.9,1,Y
IDCJAC0010,90194,2014,01,13,38.6,1,Y
IDCJAC0010,90194,2014,01,14,43.4,1,Y
IDCJAC0010,90194,2014,01,15,38.3,1,Y
IDCJAC0010,90194,2014,01,16,44.2,1,Y
IDCJAC0010,90194,2014,01,17,35.7,1,Y
IDCJAC0010,90194,2014,01,18,23.2,1,Y
IDCJAC0010,90194,2014,01,19,22.7,1,Y
IDCJAC0010,90194,2014,01,20,24.5,1,Y
IDCJAC0010,90194,2014,01,21,22.8,1,Y
IDCJAC0010,90194,2014,01,22,24.7,1,Y
IDCJAC0010,90194,2014,01,23,32.9,1,Y
IDCJAC0010,90194,2014,01,24,23.1,1,Y
IDCJAC0010,90194,2014,01,25,21.9,1,Y
IDCJAC0010,90194,2014,01,26,32.9,1,Y
IDCJAC0010,90194,2014,01,27,37.9,1,Y
IDCJAC0010,90194,2014,01,28,42.7,1,Y
IDCJAC0010,90194,2014,01,29,24.1,1,Y
IDCJAC0010,90194,2014,01,30,30.6,1,Y
IDCJAC0010,90194,2014,01,31,29.7,1,Y
IDCJAC0010,90194,2014,02,01,38.4,1,Y
IDCJAC0010,90194,2014,02,02,44.2,1,Y
IDCJAC0010,90194,2014,02,03,21.7,1,Y
IDCJAC0010,90194,2014,02,04,22.8,1,Y
IDCJAC0010,90194,2014,02,05,33.3,1,Y
IDCJAC0010,90194,2014,02,06,37.5,1,Y
IDCJAC0010,90194,2014,02,07,26.5,1,Y
IDCJAC0010,90194,2014,02,08,40.1,1,Y
IDCJAC0010,90194,2014,02,09,23.6,1,Y
IDCJAC0010,90194,2014,02,10,26.1,1,Y
IDCJAC0010,90194,2014,02,11,34.8,1,Y
IDCJAC0010,90194,2014,02,12,32.6,1,Y
IDCJAC0010,90194,2014,02,13,29.1,1,Y
IDCJAC0010,90194,2014,02,14,30.1,1,Y
IDCJAC0010,90194,2014,02,15,29.4,1,Y
IDCJAC0010,90194,2014,02,16,23.0,1,Y
IDCJAC0010,90194,2014,02,17,25.4,1,Y
IDCJAC0010,90194,2014,02,18,25.2,1,Y
IDCJAC0010,90194,2014,02,19,20.2,1,Y
IDCJAC0010,90194,2014,02,20,19.0,1,Y
IDCJAC0010,90194,2014,02,21,19.1,1,Y
IDCJAC0010,90194,2014,02,22,21.3,1,Y
IDCJAC0010,90194,2014,02,23,25.9,1,Y
IDCJAC0010,90194,2014,02,24,28.8,1,Y
IDCJAC0010,90194,2014,02,25,22.7,1,Y
IDCJAC0010,90194,2014,02,26,20.0,1,Y
IDCJAC0010,90194,2014,02,27,22.8,1,Y
IDCJAC0010,90194,2014,02,28,21.9,1,Y
IDCJAC0010,90194,2014,03,01,23.7,1,Y
IDCJAC0010,90194,2014,03,02,24.1,1,Y
IDCJAC0010,90194,2014,03,03,28.2,1,Y
IDCJAC0010,90194,2014,03,04,36.1,1,Y
IDCJAC0010,90194,2014,03,05,21.4,1,Y
IDCJAC0010,90194,2014,03,06,21.1,1,Y
IDCJAC0010,90194,2014,03,07,18.5,1,Y
IDCJAC0010,90194,2014,03,08,28.7,1,Y
IDCJAC0010,90194,2014,03,09,35.6,1,Y
IDCJAC0010,90194,2014,03,10,28.6,1,Y
IDCJAC0010,90194,2014,03,11,26.9,1,Y
IDCJAC0010,90194,2014,03,12,20.4,1,Y
IDCJAC0010,90194,2014,03,13,22.7,1,Y
IDCJAC0010,90194,2014,03,14,27.8,1,Y
IDCJAC0010,90194,2014,03,15,22.3,1,Y
IDCJAC0010,90194,2014,03,16,19.2,1,Y
IDCJAC0010,90194,2014,03,17,20.2,1,Y
IDCJAC0010,90194,2014,03,18,22.4,1,Y
IDCJAC0010,90194,2014,03,19,23.3,1,Y
IDCJAC0010,90194,2014,03,20,29.7,1,Y
IDCJAC0010,90194,2014,03,21,15.2,1,Y
IDCJAC0010,90194,2014,03,22,17.5,1,Y
IDCJAC0010,90194,2014,03,23,18.1,1,Y
IDCJAC0010,90194,2014,03,24,19.1,1,Y
IDCJAC0010,90194,2014,03,25,21.1,1,Y
IDCJAC0010,90194,2014,03,26,26.8,1,Y
IDCJAC0010,90194,2014,03,27,22.4,1,Y
IDCJAC0010,90194,2014,03,28,18.3,1,Y
IDCJAC0010,90194,2014,03,29,22.9,1,Y
IDCJAC0010,90194,2014,03,30,25.6,1,Y
IDCJAC0010,90194,2014,03,31,29.2,1,Y
IDCJAC0010,90194,2014,04,01,35.3,1,Y
IDCJAC0010,90194,2014,04,02,19.7,1,Y
IDCJAC0010,90194,2014,04,03,18.7,1,Y
IDCJAC0010,90194,2014,04,04,18.4,1,Y
IDCJAC0010,90194,2014,04,05,19.6,1,Y
IDCJAC0010,90194,2014,04,06,24.7,1,Y
IDCJAC0010,90194,2014,04,07,25.0,1,Y
IDCJAC0010,90194,2014,04,08,19.8,1,Y
IDCJAC0010,90194,2014,04,09,21.9,1,Y
IDCJAC0010,90194,2014,04,10,21.7,1,Y
IDCJAC0010,90194,2014,04,11,19.2,1,Y
IDCJAC0010,90194,2014,04,12,16.8,1,Y
IDCJAC0010,90194,2014,04,13,21.4,1,Y
IDCJAC0010,90194,2014,04,14,19.7,1,Y
IDCJAC0010,90194,2014,04,15,19.5,1,Y
IDCJAC0010,90194,2014,04,16,20.8,1,Y
IDCJAC0010,90194,2014,04,17,21.4,1,Y
IDCJAC0010,90194,2014,04,18,18.2,1,Y
IDCJAC0010,90194,2014,04,19,14.1,1,Y
IDCJAC0010,90194,2014,04,20,18.2,1,Y
IDCJAC0010,90194,2014,04,21,22.9,1,Y
IDCJAC0010,90194,2014,04,22,17.6,1,Y
IDCJAC0010,90194,2014,04,23,18.3,1,Y
IDCJAC0010,90194,2014,04,24,15.6,1,Y
IDCJAC0010,90194,2014,04,25,18.9,1,Y
IDCJAC0010,90194,2014,04,26,15.7,1,Y
IDCJAC0010,90194,2014,04,27,17.3,1,Y
IDCJAC0010,90194,2014,04,28,23.2,1,Y
IDCJAC0010,90194,2014,04,29,16.4,1,Y
IDCJAC0010,90194,2014,04,30,15.3,1,Y
IDCJAC0010,90194,2014,05,01,15.6,1,Y
IDCJAC0010,90194,2014,05,02,12.8,1,Y
IDCJAC0010,90194,2014,05,03,12.3,1,Y
IDCJAC0010,90194,2014,05,04,14.7,1,Y
IDCJAC0010,90194,2014,05,05,15.5,1,Y
IDCJAC0010,90194,2014,05,06,13.4,1,Y
IDCJAC0010,90194,2014,05,07,14.5,1,Y
IDCJAC0010,90194,2014,05,08,16.0,1,Y
IDCJAC0010,90194,2014,05,09,17.6,1,Y
IDCJAC0010,90194,2014,05,10,18.5,1,Y
IDCJAC0010,90194,2014,05,11,18.5,1,Y
IDCJAC0010,90194,2014,05,12,19.5,1,Y
IDCJAC0010,90194,2014,05,13,19.1,1,Y
IDCJAC0010,90194,2014,05,14,20.8,1,Y
IDCJAC0010,90194,2014,05,15,21.9,1,Y
IDCJAC0010,90194,2014,05,16,23.6,1,Y
IDCJAC0010,90194,2014,05,17,22.2,1,Y
IDCJAC0010,90194,2014,05,18,18.5,1,Y
IDCJAC0010,90194,2014,05,19,20.2,1,Y
IDCJAC0010,90194,2014,05,20,17.6,1,Y
IDCJAC0010,90194,2014,05,21,20.8,1,Y
IDCJAC0010,90194,2014,05,22,16.8,1,Y
IDCJAC0010,90194,2014,05,23,17.5,1,Y
IDCJAC0010,90194,2014,05,24,18.1,1,Y
IDCJAC0010,90194,2014,05,25,17.7,1,Y
IDCJAC0010,90194,2014,05,26,18.8,1,Y
IDCJAC0010,90194,2014,05,27,17.9,1,Y
IDCJAC0010,90194,2014,05,28,16.6,1,Y
IDCJAC0010,90194,2014,05,29,18.4,1,Y
IDCJAC0010,90194,2014,05,30,17.4,1,Y
IDCJAC0010,90194,2014,05,31,13.3,1,Y
IDCJAC0010,90194,2014,06,01,15.9,1,Y
IDCJAC0010,90194,2014,06,02,13.3,1,Y
IDCJAC0010,90194,2014,06,03,17.2,1,Y
IDCJAC0010,90194,2014,06,04,16.1,1,Y
IDCJAC0010,90194,2014,06,05,15.2,1,Y
IDCJAC0010,90194,2014,06,06,16.3,1,Y
IDCJAC0010,90194,2014,06,07,15.9,1,Y
IDCJAC0010,90194,2014,06,08,14.8,1,Y
IDCJAC0010,90194,2014,06,09,13.4,1,Y
IDCJAC0010,90194,2014,06,10,16.1,1,Y
IDCJAC0010,90194,2014,06,11,14.0,1,Y
IDCJAC0010,90194,2014,06,12,14.3,1,Y
IDCJAC0010,90194,2014,06,13,14.4,1,Y
IDCJAC0010,90194,2014,06,14,13.0,1,Y
IDCJAC0010,90194,2014,06,15,14.2,1,Y
IDCJAC0010,90194,2014,06,16,15.1,1,Y
IDCJAC0010,90194,2014,06,17,13.2,1,Y
IDCJAC0010,90194,2014,06,18,13.2,1,Y
IDCJAC0010,90194,2014,06,19,11.6,1,Y
IDCJAC0010,90194,2014,06,20,14.9,1,Y
IDCJAC0010,90194,2014,06,21,15.3,1,Y
IDCJAC0010,90194,2014,06,22,14.9,1,Y
IDCJAC0010,90194,2014,06,23,11.6,1,Y
